fips,cancer_incidence_rate_per_100000,cancer_mortality_rate_per_100000,breast_cancer_incidence_rate_per_100000,breast_cancer_mortality_rate_per_100000,colorectal_cancer_incidence_rate_per_100000,colorectal_cancer_mortality_rate_per_100000,leukemia_cancer_incidence_rate_per_100000,leukemia_cancer_mortality_rate_per_100000,lung_cancer_incidence_rate_per_100000,lung_cancer_mortality_rate_per_100000,non_hodgkin_lymphoma_cancer_incidence_rate_per_100000,non_hodgkin_lymphoma_cancer_mortality_rate_per_100000,prostate_cancer_incidence_rate_per_100000,prostate_cancer_mortality_rate_per_100000,median_household_income,over_65_percent,uv_exposure,low_income_low_access_share,non_english_speaking,population_in_poverty_percent,population_over_25_no_high_school_diploma_percent,population_uninsured_percent,population_minority_percent,walkability_index,hospital_beds_per_100000,median_aqi
47159,439.0,175.44,98.68887039495812,14.960300923205631,46.2,17.17,20.1,6.104436797114553,74.2,55.07,18.3,6.486362743536144,126.3,12.238119163282612,46404.0,35.1,4225.0,1.2052593133674214,1.2,24.92723075378902,9.861487503763929,8.416139716952726,8.370972598614875,5.031246787875526,175.64990464719463,
47161,487.7,210.04,126.2,14.960300923205631,53.5,22.83,10.679811729127154,6.104436797114553,87.1,60.1,19.6,6.486362743536144,52.186576228839066,12.238119163282612,,35.8,4319.0,6.859801861302912,0.7,20.68914631446912,9.06072456282742,8.182690179296097,8.529476868589981,4.492331403613713,,
47163,477.0,177.82,127.0,21.52,34.81206936580302,13.08,12.3,6.26,79.1,51.89,18.1,6.98,92.5,18.85,,35.1,4145.0,11.149512507731648,0.5,25.39709714850958,9.1663654752167,8.701579511372355,6.79741546031565,6.701901523312612,762.1728902331539,40.0
47165,462.6,167.1,120.6,19.49,40.3,14.81,14.3,7.77,68.1,47.86,16.8,5.53,121.6,15.89,64631.0,34.2,4241.0,7.284384823679542,2.0,16.34963768115942,6.670929241261722,7.705669224211424,17.13714833759591,5.850188236325408,319.1602728047741,49.0
47167,470.2,211.07,98.68887039495812,26.66,41.8,20.96,10.6,5.88,76.9,62.44,18.5,7.28,130.1,16.15,60167.0,32.5,4474.0,1.578232183494049,0.5,20.174783145446867,8.009811247197947,8.675806504012215,24.927715148955524,4.767104449472838,162.43786751567526,
47169,493.7,226.35,98.68887039495812,14.960300923205631,57.5,8.10280587183505,10.679811729127154,6.104436797114553,114.4,76.76,16.586918943328154,6.486362743536144,107.7,12.238119163282612,52864.0,,4230.0,0.0,0.9,14.161319890009166,10.7057745187901,12.208982584784602,17.442713107241065,5.314634910799436,229.147571035747,
47171,474.1,202.09,112.3,30.61,43.2,15.95,11.4,6.104436797114553,65.0,54.04,20.5,6.486362743536144,100.4,12.238119163282612,,35.0,4170.0,1.889368208376563,2.0,29.785085012064417,10.936535547949047,8.461926940126817,7.620223332024016,5.716910386077784,112.22714774704,
47173,453.8,198.62,98.68887039495812,22.09,34.81206936580302,16.47,10.679811729127154,6.104436797114553,107.9,72.51,16.586918943328154,6.486362743536144,91.5,12.238119163282612,,35.4,4164.0,0.722172798157936,0.3,28.061794897855474,15.347088118711252,7.729444049191992,3.9282447403191374,4.327545396403463,,23.0
47175,408.66108031010594,183.99,98.68887039495812,14.960300923205631,34.81206936580302,8.10280587183505,10.679811729127154,6.104436797114553,61.0,47.44,16.586918943328154,6.486362743536144,52.186576228839066,12.238119163282612,,37.7,4210.0,0.8832011535688536,1.8,30.104937209702392,15.585756063994497,13.882676758988474,4.403922243247893,4.019430808524895,,
47177,462.8,190.09,118.6,22.65,46.9,14.41,13.4,6.104436797114553,78.3,57.61,17.3,6.486362743536144,94.1,12.238119163282612,,33.2,4239.0,4.889680965887698,3.0,31.23672841766128,12.384369432037294,12.667496521930149,15.198555075541236,5.304831825475725,305.09384686729635,
47179,475.1,177.34,124.2,20.09,34.81206936580302,14.08,13.8,5.84,75.7,52.08,20.5,5.95,91.0,20.87,46752.0,32.3,4169.0,9.33248766049488,1.8,25.036081754271617,7.17988112419883,9.149246550894672,11.9380169778233,6.147291855095628,1015.720781538557,
47181,452.4,202.79,98.68887039495812,14.960300923205631,34.81206936580302,19.02,17.2,6.104436797114553,86.7,70.23,19.5,6.486362743536144,103.2,12.238119163282612,,34.7,4379.0,8.94777040126902,0.4,25.063108546700324,14.3166245943022,10.836639019112877,10.457987738910928,4.294972671127335,150.25844452458227,
47183,443.2,175.95,98.68887039495812,25.21,40.7,19.53,18.2,6.104436797114553,74.9,54.67,18.2,7.12,123.2,12.238119163282612,,,4377.0,8.078010336655149,1.0,30.23339425352788,8.203253737603738,10.884740989304012,13.461365611049525,5.19045778052049,419.450519819037,
47185,511.1,204.95,125.6,29.88,43.2,17.58,20.9,6.104436797114553,89.5,64.13,17.3,6.486362743536144,87.2,21.69,,33.9,4206.0,16.446731937618512,0.2,28.94746557389153,13.382803558902795,10.93882674345627,6.859379037914867,4.365732380220579,221.50847269908076,
47187,435.3,142.4237299758088,145.5,20.4,34.81206936580302,8.10280587183505,13.3,5.54,63.463971967299685,41.71881655047739,18.0,4.56,144.6,18.3,109026.0,36.4,4301.0,4.97374196154644,2.4,8.003270505206988,3.1216111541440745,5.218607453309235,16.26344780101558,7.643580854411849,104.570100697134,45.0
47189,446.1,142.4237299758088,115.9,19.17,34.81206936580302,14.17,14.1,5.79,65.5,45.75,20.9,5.01,113.8,16.71,71513.0,35.1,4252.0,5.810883124402376,2.3,13.515262723677848,5.478507012602771,6.4087792665927,16.30038974709112,5.911959878266404,348.49648658644134,46.0
48001,433.6,228.38,97.5267579417951,17.33,43.0,23.56,18.3,9.0,74.8,54.25,15.0,6.17,90.4,26.26,,33.8,4712.0,15.838721817373155,3.8,19.43298168068097,12.79244436003246,11.15734585700226,41.91342783638655,4.809247705603442,276.2574028350916,
48003,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,44.4,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,74233.0,,5336.0,8.20370620857568,12.2,20.826246776759756,13.98474790146486,20.047182750864103,60.40489383881056,8.387950387331575,197.50918966368576,
48005,457.2,166.29,97.5267579417951,13.51,41.0,12.69,13.4,6.01,69.3,47.68,17.0,5.31,128.0,14.0,47714.0,,4631.0,9.75902087102834,5.9,30.646586852466168,11.18125781976377,18.159069778119584,39.78695806884836,5.971745028000068,548.674801134081,
48007,438.6,182.81,117.5,20.39,42.9,15.9,9.6,6.288435814960847,74.9,47.47,22.0,4.962599720475038,71.67216840020237,19.05,,33.4,4556.0,16.206062699715,4.8,30.4541701073493,9.479768786127169,17.46077621800165,33.051197357555736,7.3744834362847795,,
48009,396.0187540149732,163.2,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,62.6,44.19,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,64476.0,35.5,4946.0,4.925999558206318,2.6,19.11126342243546,6.728352753027187,15.044551062371486,11.80031985378113,5.238195472013654,,
48011,396.0187540149732,180.8,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,66563.0,37.4,5022.0,21.35718043135192,2.0,12.307692307692308,6.102564102564102,6.769230769230769,11.487179487179487,5.488691718794364,,
48013,396.0187540149732,142.3316810057459,97.5267579417951,21.28,33.651694628687416,14.93,12.0,9.49,46.68492463101975,30.986107544258083,15.6,4.962599720475038,71.67216840020237,16.94,55265.0,,4882.0,5.827080225334551,15.0,21.08020878989521,13.45778379886042,18.526118659600748,67.1733673347412,5.123006608277074,133.48208949276804,
48015,396.0187540149732,142.3316810057459,113.7,20.79,40.7,14.62,12.7,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,102.1,14.010008967426703,65365.0,33.3,4569.0,2.24161593412394,7.0,22.01926936973103,8.473839154288774,14.431955038137296,38.37481600428208,5.685399402566921,100.36130068245684,
48017,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,97.0,14.010008967426703,46485.0,,5190.0,2.1912072575017447,16.2,17.75592828224407,13.013302486986698,31.289762868710238,68.16078658183922,6.929803534532289,361.4806246385194,
48019,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.0,6.288435814960847,46.68492463101975,39.12,15.5,4.962599720475038,86.0,21.88,53683.0,36.0,5020.0,10.23675860385648,4.2,22.125603864734305,7.878787878787878,16.969696969696972,23.41677646025472,5.157844353503469,,
48021,432.9,169.76,121.0,19.2,38.6,13.33,13.6,6.71,63.8,44.32,22.1,7.0,90.2,22.13,62941.0,34.3,4773.0,5.562821048657831,8.5,19.420997478091643,11.07336565368095,17.086792800469837,49.217517474867286,5.456186347267411,17.27334492566704,
48023,396.0187540149732,214.07,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,62.2,53.21,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,33.2,4983.0,1.4492753623188406,0.3,21.40449438202247,8.932584269662922,14.382022471910114,19.831460674157302,7.000232061576997,702.2471910112359,
48025,396.0187540149732,173.09,97.5267579417951,23.64,33.651694628687416,15.53,15.1,11.53,46.68492463101975,30.986107544258083,17.1,4.962599720475038,71.67216840020237,14.010008967426703,,,4683.0,10.778067229528263,7.4,23.367781900702266,14.18320095679107,14.18013431874636,69.03922230059186,6.21443720499584,211.5980250850992,
48027,486.3,172.41,126.2,21.2,39.5,14.79,13.1,5.97,77.4,47.74,18.1,6.76,119.6,20.1,54184.0,,4865.0,10.644511418763196,5.0,24.52909755411864,5.520101208883891,12.691312904132696,55.30475119482711,6.921036945286452,425.0773123418611,37.0
48029,396.0187540149732,142.3316810057459,112.3,20.05,38.0,14.79,13.3,6.18,46.68492463101975,30.986107544258083,17.5,5.65,71.67216840020237,16.96,55456.0,,4930.0,9.68792953936177,11.5,25.392176977662512,9.987487530485248,15.624668363969343,72.9075724697371,10.760582474152706,466.48871603668033,44.0
48031,396.0187540149732,169.07,121.9,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,63071.0,38.9,4946.0,0.952653138992093,2.8,19.20225006392227,6.375181113099804,14.420864229097418,24.45239921588681,6.062771522370955,,
48033,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,81985.0,,5174.0,15.132605304212168,1.9,8.269525267993874,4.44104134762634,4.900459418070445,16.079632465543643,5.166666667,,
48035,396.0187540149732,179.47,97.5267579417951,26.1,47.0,16.15,11.4,6.288435814960847,75.3,52.53,13.9,4.962599720475038,71.67216840020237,14.010008967426703,50882.0,32.7,4918.0,9.74083022183176,4.4,23.45344041675711,8.383980898632517,16.578033427393095,23.106142826134143,5.966808299012195,135.66312133709573,
48037,396.0187540149732,179.51,97.5267579417951,22.5,33.651694628687416,17.26,14.3,7.54,74.6,53.0,16.4,5.51,71.67216840020237,20.76,47505.0,,4642.0,9.491708529141684,2.6,24.62348593279357,7.134006964175087,12.77477515968469,36.7360235842003,6.438268448016877,881.2031360150391,48.0
48039,396.0187540149732,162.63,97.5267579417951,18.74,40.6,14.87,13.9,7.39,46.68492463101975,40.59,17.4,5.56,100.8,16.57,79270.0,,4451.0,6.659407470798235,7.7,14.147344740831707,7.304475876346919,12.90624949057496,53.89716949861708,6.741495973964475,102.15670186001272,36.0
48041,396.0187540149732,142.3316810057459,97.5267579417951,18.54,33.651694628687416,12.11,11.8,5.35,46.68492463101975,30.986107544258083,16.2,4.58,106.7,14.94,46839.0,,4657.0,12.366372253670754,8.7,30.071122498564296,6.295887264213455,11.831514776693025,44.94367628219287,7.341907968571163,301.7184255864293,
48043,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,97.9,14.010008967426703,,32.6,5439.0,16.3236568457539,9.1,25.69602426606001,11.179720506987326,17.9828837612393,50.17874553136171,7.933991609873047,270.8265626692666,44.0
48045,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,5033.0,48.44227244960293,5.5,35.53412462908012,10.979228486646884,21.735905044510385,41.32047477744807,4.833333333,,
48047,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,50.9,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,4743.0,10.148137892842309,11.9,45.40845070422535,20.690140845070424,23.577464788732392,92.07042253521126,6.295519962878552,,
48049,396.0187540149732,177.1,97.5267579417951,27.62,47.3,13.12,15.7,6.3,58.9,46.43,14.9,4.962599720475038,97.6,23.39,,32.3,5032.0,13.283997270771009,3.8,22.817087686813917,8.98029361195609,14.307631265705597,28.882422959925936,6.553554122236692,497.28871842348894,
48051,396.0187540149732,159.73,97.5267579417951,16.68379211729539,41.6,19.39,18.0,6.288435814960847,67.6,45.07,14.9,4.962599720475038,71.67216840020237,14.010008967426703,56235.0,32.9,4687.0,5.376156397277012,6.3,18.045731205790428,11.037999670998518,13.626144650984262,35.767944289082635,5.563249920772715,137.08395021110928,
48053,396.0187540149732,160.09,108.6,21.98,33.651694628687416,14.78,15.1,4.79,68.6,44.95,17.1,8.64,95.9,16.4,59238.0,,4941.0,6.795321637426901,4.3,20.56868848321696,8.212753428114747,16.898712879616387,26.575250273407924,5.943734061998448,149.32278960208632,
48055,396.0187540149732,167.32,97.5267579417951,21.43,33.651694628687416,16.45,13.9,6.288435814960847,46.68492463101975,30.986107544258083,16.1,4.962599720475038,71.67216840020237,29.75,52278.0,,4810.0,6.88278253559607,12.0,26.18118971436579,13.08825933624495,20.407781955765238,61.13693159259172,5.520200800202604,135.4602144008221,
48057,396.0187540149732,160.75,97.5267579417951,16.68379211729539,33.651694628687416,14.57,14.0,6.288435814960847,62.7,30.986107544258083,13.9,4.962599720475038,71.67216840020237,14.010008967426703,55469.0,,4538.0,28.31485898695103,11.8,19.333954354913832,12.743362831858407,15.444806707033068,58.45831392640895,6.976620656848489,116.44154634373544,
48059,396.0187540149732,183.08,97.5267579417951,44.06,39.9,24.29,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,16.9,4.962599720475038,89.3,14.010008967426703,,34.0,5047.0,9.029828706438275,1.6,20.073071136900925,8.14528261336772,17.931083888530697,14.20588867397378,5.625102880607408,,
48061,396.0187540149732,142.3316810057459,97.5267579417951,19.53,38.4,12.77,14.5,5.7,46.68492463101975,30.986107544258083,16.0,5.41,71.67216840020237,13.47,,,4736.0,17.927723893456747,23.8,42.11093607495233,18.52582704585026,28.527840619706968,91.24853423667784,6.5352211026020015,348.4667227308799,42.0
48063,463.4,167.41,97.5267579417951,16.68379211729539,38.4,11.960628426999287,13.689187632982726,6.288435814960847,69.0,43.94,26.5,4.962599720475038,86.1,14.010008967426703,,,4689.0,4.9512136118055,5.3,29.11578296490957,8.015149172978822,17.54521564383985,44.78281032617097,5.200044225822602,193.229247178853,
48065,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,70087.0,32.9,5005.0,5.27337431252022,0.6,14.839684404901796,4.028873594090985,7.906664428403559,14.65502769850596,6.046280946156333,,
48067,452.9,178.91,114.5,16.9,45.8,17.85,10.3,6.288435814960847,79.3,54.5,13.8,4.962599720475038,92.8,18.27,,33.8,4644.0,7.494091386554622,1.1,29.42803813079128,9.14605692953803,13.4191053929738,23.835077661489237,4.636282558407186,226.6515565628958,
48069,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,43.39,12.129582566158216,4.962599720475038,101.5,14.010008967426703,,,5098.0,4.477797072686678,13.4,23.197989683904247,15.156725300886126,22.65573336860204,68.49623065732045,5.77265528021202,224.83798439359876,
48071,435.0,171.39,97.5267579417951,16.28,39.8,18.69,14.5,6.288435814960847,66.2,51.11,20.6,4.962599720475038,99.3,14.010008967426703,76850.0,32.9,4488.0,4.13437428766811,4.6,19.574358131122125,6.497380846115901,11.155481431021116,33.91040849404524,6.039337833835749,103.35674520213291,
48073,455.6,142.3316810057459,97.5267579417951,11.95,43.3,12.96,18.6,6.288435814960847,75.9,30.986107544258083,19.0,5.67,90.5,13.55,46044.0,,4681.0,12.781984462582358,8.5,28.4270457194169,12.5198219369137,19.663361418390934,39.83492864102711,4.921350082495945,815.8040541831451,
48075,396.0187540149732,164.71,124.8,16.68379211729539,42.4,11.960628426999287,13.689187632982726,6.288435814960847,73.1,56.95,12.129582566158216,4.962599720475038,119.2,14.010008967426703,,,4998.0,18.946172418690526,3.6,24.26928937525973,11.483584984069816,13.284388419448678,44.86771020917025,7.133084233446167,540.2410306136584,
48077,396.0187540149732,170.79,122.3,16.68379211729539,41.2,19.1,13.689187632982726,6.288435814960847,58.5,48.17,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,51191.0,35.7,4905.0,20.563616071428573,2.6,16.832631175794717,6.616238988893144,12.600536193029493,10.89620834929146,4.288678155656783,478.7437763309077,
48079,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,5230.0,9.210105532459226,15.2,40.94405594405595,19.615384615384617,23.216783216783217,64.44055944055944,5.897727272806819,629.3706293706293,
48081,434.9,170.72,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,63.9,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,35.5,5133.0,36.08433734939759,3.8,23.953911461491813,12.644026682838083,11.097634930260764,25.37901758641601,5.89470737886626,,
48083,396.0187540149732,200.44,97.5267579417951,16.68379211729539,38.4,11.960628426999287,13.689187632982726,6.288435814960847,57.5,59.69,25.8,4.962599720475038,71.67216840020237,14.010008967426703,,32.5,5064.0,10.207982012366498,3.7,23.499577345731197,9.84180654510325,24.658857625890597,23.37881898321459,6.436479561411989,301.8959062915107,
48085,396.0187540149732,142.3316810057459,127.2,16.26,33.651694628687416,11.960628426999287,16.4,6.31,46.68492463101975,30.986107544258083,19.5,4.16,94.5,14.95,94192.0,34.3,4821.0,2.839426797266153,9.5,10.981891340088543,4.013069088841575,10.501293191708465,44.45677002260352,9.333933040321757,316.5884390052861,38.0
48087,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,4976.0,2.845927379784102,7.9,31.677441306566863,16.05988431439265,23.13712146988772,43.8584552568901,6.645193591829439,442.3273222184417,
48089,396.0187540149732,142.3316810057459,97.5267579417951,31.73,48.9,14.14,11.8,6.288435814960847,46.68492463101975,30.986107544258083,22.8,4.962599720475038,95.8,14.010008967426703,49504.0,,4590.0,7.281785953818147,6.9,24.221566699442807,10.563281359741538,15.89642740085218,44.44444444444444,6.324683664561221,482.2774734279159,
48091,396.0187540149732,142.3316810057459,128.7,19.59,33.651694628687416,12.97,16.5,7.72,46.68492463101975,30.986107544258083,17.1,4.53,71.67216840020237,14.64,75356.0,34.9,4913.0,4.47212183789365,4.0,14.03227214429127,4.416435559793448,10.726492569886046,33.41167464628897,6.631055217135932,222.93699343947463,
48093,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,54.5,20.03,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,21.6,4.962599720475038,71.67216840020237,14.010008967426703,47893.0,,4996.0,7.936167167596966,6.5,20.798705596822828,10.19342502022505,13.363241891593733,31.058321688607784,6.1175497101113,183.86408766639696,
48095,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,33.7,5092.0,12.038169806704184,24.5,17.19681908548708,24.3870112657389,4.473161033797217,44.23459244532803,5.128750295180487,530.1524188204108,
48097,396.0187540149732,142.3316810057459,97.5267579417951,16.03,39.9,17.44,18.7,7.41,62.6,43.84,17.2,4.962599720475038,87.4,16.49,57646.0,32.6,4848.0,2.705726253349637,5.4,19.46175917680815,8.570792520035619,15.088552488374392,24.878796873454043,6.22286101772351,192.935589195607,
48099,478.6,183.17,112.8,17.17,37.7,15.33,12.2,8.91,84.4,51.1,17.4,5.79,105.7,15.19,51440.0,,4918.0,25.57170902530907,3.3,17.988514872446277,7.086905896051657,8.404784587699798,42.12051444903144,5.786704072773521,33.07928442891924,
48101,396.0187540149732,213.84,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,5021.0,56.87707641196013,4.1,39.83990147783251,12.438423645320198,11.20689655172414,34.35960591133005,8.189155882794825,,
48103,396.0187540149732,159.04,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,70398.0,,5384.0,3.908571428571429,12.6,13.420552859253007,13.948090314412322,18.252795948512343,69.48723359358515,8.65716056902728,1055.0749103186326,
48105,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,51152.0,,5249.0,2.25867168593708,4.6,23.96109637488948,15.561450044208666,21.396993810786917,63.395225464190986,8.217084135478393,,
48107,396.0187540149732,193.68,108.3,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,73.3,51.25,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,5084.0,2.343621059580789,7.7,34.20823917955849,15.504953937076309,20.059099600208587,60.90735268555536,7.078541773017403,34.76447071093343,
48109,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,33.1,5564.0,4.253544620517098,34.3,43.74713696747595,22.44617498854787,26.660558863948697,88.50206138341731,5.860553324535921,641.319285387082,14.0
48111,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,51250.0,,5065.0,17.589139191406833,17.5,36.34488448844885,19.36193619361936,27.365236523652364,47.180968096809686,7.93639836215408,,
48113,396.0187540149732,142.3316810057459,118.8,21.24,38.2,14.75,13.9,6.01,46.68492463101975,30.986107544258083,18.7,4.99,98.4,19.56,56854.0,,4854.0,7.236821825070234,19.2,25.2999084126874,12.638629713486518,20.69049665336452,71.41915341599324,11.598442766056149,362.4600306409511,48.0
48115,452.5,210.12,97.5267579417951,16.68379211729539,60.0,30.38,13.689187632982726,6.288435814960847,62.2,30.986107544258083,24.2,4.962599720475038,71.67216840020237,14.010008967426703,,,5220.0,18.78840453986843,9.4,34.236127325083665,17.915791112148803,13.915479803875789,67.95081329286326,7.641532963206803,163.4368433341116,
48117,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,42.0,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,98.2,14.010008967426703,51841.0,,5109.0,7.433409043981004,16.7,30.25729172261911,16.055218348820972,21.840253531718325,75.92522962883386,6.986383759660934,225.6002578288661,
48119,529.5,258.15,134.6,16.68379211729539,59.4,11.960628426999287,13.689187632982726,6.288435814960847,83.2,60.55,12.129582566158216,4.962599720475038,99.5,14.010008967426703,46138.0,33.4,4734.0,1.988147581724336,0.2,25.639567936327456,8.603373128671594,9.626681826795528,19.746067841576654,4.082262703739214,,
48121,396.0187540149732,142.3316810057459,127.0,17.46,33.651694628687416,10.86,15.4,5.91,46.68492463101975,30.986107544258083,17.5,4.57,103.6,15.64,83376.0,33.1,4870.0,4.745900328094487,7.7,12.180366489108613,4.78014135013752,10.770810848448978,41.838364144878085,9.071690785491224,176.86174842460747,44.0
48123,438.8,195.6,97.5267579417951,23.4,56.5,24.58,15.0,6.288435814960847,70.7,49.33,30.4,14.74,71.67216840020237,14.010008967426703,53779.0,,4689.0,2.1744538985918296,5.4,25.6220012860464,12.163031112430131,12.741751990898749,45.44195479052283,6.347826441602887,242.37028243557404,
48125,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,34.2,5061.0,5.8919803600654665,6.1,28.64344637946838,14.757103574702109,17.00274977085243,32.72227314390467,5.352888086401625,,
48127,396.0187540149732,142.3316810057459,97.5267579417951,16.68379211729539,40.4,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,5036.0,26.660664265706284,15.8,53.20562939796716,20.357701329163408,21.100469116497266,89.5230648944488,7.588124043049705,244.33150899139957,
48129,396.0187540149732,227.22,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,70.3,85.05,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,4998.0,5.5208050040794125,1.6,19.023213747362075,6.994271932469099,15.07386192342478,19.656315948145917,6.238017911818719,,
48131,396.0187540149732,194.64,117.8,16.68379211729539,40.5,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,,4781.0,13.911050755389578,12.1,27.64874039664106,18.84045024120064,18.48311595497588,90.70037520100054,5.621385586294672,,
48133,396.0187540149732,179.28,97.5267579417951,16.68379211729539,48.9,16.92,16.9,6.288435814960847,59.4,41.39,14.7,4.962599720475038,86.4,14.010008967426703,,,5009.0,10.8862939245547,5.8,29.40018590409536,10.15911203455629,16.47438350921319,21.236809010880854,6.684409779506404,284.3239105473235,
48135,396.0187540149732,169.19,119.2,27.06,47.3,18.52,12.4,4.5,46.68492463101975,42.89,18.6,6.92,71.67216840020237,15.63,60676.0,,5359.0,7.180777364544593,13.0,21.19000166597765,14.002233644110152,20.02196622384569,68.74070600430686,7.395458353893882,402.3027513312396,31.0
48137,396.0187540149732,171.43,97.5267579417951,16.68379211729539,33.651694628687416,11.960628426999287,13.689187632982726,6.288435814960847,46.68492463101975,30.986107544258083,12.129582566158216,4.962599720475038,71.67216840020237,14.010008967426703,,32.7,5126.0,10.93906093906094,4.6,38.58024691358025,15.483539094650206,20.88477366255144,52.21193415637861,7.626763989934307,,
